149   1.041871
199   1.01659432
249   1.0301837799999998
299   1.0430708
349   1.0162765999999999
399   1.0126113399999999
449   1.0004689199999999
499   1.0509526200000003
549   1.0485492
599   1.0287641999999997
649   1.0164499999999999
699   1.00879754
749   1.0151966000000001
799   1.00420616
849   1.0007725000000003
899   0.9953461200000001
949   1.0354593600000002
999   1.0620432800000001
1049   1.04918
1099   1.0369684000000001
1149   1.0274438
1199   1.0242946
1249   1.0179809999999998
1299   1.0116914
1349   1.00669
1399   1.0095293999999997
1449   1.0172938000000002
1499   1.0111234
1549   1.0059089999999997
1599   1.0014882399999998
1649   1.0010848400000003
1699   1.0002155199999998
1749   0.9970333799999999
1799   0.9962233800000003
1849   1.0092119600000002
1899   1.0589212799999999
1949   1.0616499999999998
1999   1.0545594
2049   1.0463214
2099   1.0413368
2149   1.0373388000000001
2199   1.0306293999999996
2249   1.0257986
2299   1.0230804
2349   1.0245589999999996
2399   1.0233885999999996
2449   1.0191504
2499   1.0144849999999999
2549   1.0118432
2599   1.0099415999999997
2649   1.0069764
2699   1.0045516
2749   1.0047558600000002
2799   1.0126988199999998
2849   1.0181986000000003
2899   1.0155612
2949   1.0118837999999999
2999   1.009269
3049   1.0069568000000002
3099   1.0046072
3149   1.0016585199999999
3199   1.0000055
3249   1.0010882399999999
3299   1.0021483199999999
3349   1.00104074
3399   0.9992919199999999
3449   0.9974990199999999
3499   0.99691004
3549   0.9962704400000001
3599   0.9949031599999999
3649   0.9967131800000003
3699   1.0184312400000002
3749   1.0488467400000003
3799   1.061044
3849   1.05933
3899   1.0553634
3949   1.0520181999999996
3999   1.0484264
4049   1.0441106
4099   1.040635
4149   1.0380897999999998
4199   1.0374143999999996
4249   1.0354947999999997
4299   1.0327911999999997
4349   1.029087
4399   1.0269484
4449   1.0247944000000002
4499   1.0226322000000003
4549   1.0208122000000002
4599   1.019014
4649   1.023636
4699   1.0244871999999998
4749   1.0237918000000004
4799   1.0202718
4849   1.0179852
4899   1.0160814
4949   1.0143420000000003
4999   1.0116055999999998
5049   1.0104076000000002
5099   1.0101148
5149   1.00998
5199   1.0088576
5249   1.0070723999999998
5299   1.0055462000000002
5349   1.0045159999999997
5399   1.0035332
5449   1.0025381999999998
5499   1.0029103999999998
5549   1.0073852000000003
5599   1.0143939999999998
5649   1.0183292000000002
5699   1.0173304
5749   1.0152157999999998
5799   1.0133452000000003
5849   1.0116617999999997
5899   1.0097625999999997
5949   1.0081116000000003
5999   1.007168
6049   1.0069782000000003
6099   1.0062802
6149   1.0049098
6199   1.0033954
6249   1.0022613999999999
6299   1.0013034
6349   1.00029098
6399   0.9995515399999997
6449   0.9998439
6499   1.0015683999999998
6549   1.0032050000000001
6599   1.0029499999999998
6649   1.0017022
6699   1.0005236199999998
6749   0.9995557000000002
6799   0.9986015600000002
6849   0.9976356400000002
6899   0.9970926199999998
6949   0.9971454600000002
6999   0.9973087
7049   0.99694184
7099   0.99618304
7149   0.99553748
7199   0.9951453799999999
7249   0.9949068399999998
7299   0.9957274799999998
7349   1.0013586200000002
7399   1.0164054
7449   1.0400316
7499   1.0560102
7549   1.0604058
7599   1.0591471999999997
7649   1.0568917999999998
7699   1.054549
7749   1.0521445999999999
7799   1.0499882000000003
7849   1.0483204000000002
7899   1.0470696000000002
7949   1.0455778
7999   1.0436516000000002
